Sex,Age,Name,State,Address,Famsize,Pstatus,Medu,Fedu,Mjob,Fjob,Guardian,Math_Score,Reading_Score,Writing_Score,Attendance_Rate,Suspensions,Expulsions,Teacher_Support,Counseling,Social_Worker_Visits,Parental_Involvement,GPA
Male,17,Elijah Williams,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Health,At_home,Other,100.0,80.0,90.0,100.0,0,0.0,High,No,0,High,
Female,15,Isabella Smith,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,Other,At_home,Father,80.0,90.0,90.0,90.0,0,0.0,High,No,0,High,3.45395079
Female,15,Evelyn Brown,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,At_home,Father,70.0,100.0,90.0,90.0,0,0.0,High,Yes,0,High,
Male,15,Lucas Smith,California,Rural,GT3,A,PostGraduate,PostGraduate,At_home,Teacher,Father,80.0,100.0,,100.0,0,0.0,High,Yes,0,High,3.452990598
Male,15,William Jones,Nevada,Rural,LE3,A,College,College,Teacher,Teacher,Father,,50.0,40.0,50.0,1,1.0,Low,Yes,2,Low,2.561212242
Female,17,Harper Williams,Utah,Rural,GT3,T,College,College,Services,Health,Father,50.0,40.0,40.0,50.0,1,2.0,Low,No,3,Low,2.570094019
Male,18,Noah Jones,Utah,Rural,GT3,T,College,College,Teacher,At_home,Other,40.0,40.0,50.0,50.0,2,,Low,Yes,3,Low,
Female,15,Amelia Williams,Arizona,Rural,LE3,T,Graduate,Graduate,At_home,Teacher,Mother,60.0,,60.0,70.0,0,0.0,Medium,No,0,Medium,3.123164633
Male,15,Lucas Williams,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Health,Teacher,Mother,80.0,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.45155031
Male,17,Liam Brown,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Other,At_home,Other,70.0,80.0,100.0,90.0,0,0.0,High,No,0,High,
Male,18,Elijah Johnson,Utah,Rural,LE3,T,College,College,Health,At_home,Other,50.0,50.0,50.0,60.0,1,,Low,No,1,Low,2.567693539
Male,16,Logan Brown,Utah,Rural,GT3,T,College,College,Teacher,Teacher,Father,50.0,40.0,50.0,50.0,1,2.0,Low,No,2,Low,2.567933587
Female,15,Mia Smith,California,Rural,GT3,T,College,College,Services,Other,Father,50.0,,50.0,60.0,2,1.0,Low,No,1,Low,2.568173635
Female,15,Harper Smith,California,Rural,LE3,T,Graduate,Graduate,Teacher,Teacher,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,15,Noah Brown,Utah,Rural,GT3,T,College,College,At_home,Health,Mother,50.0,40.0,50.0,50.0,1,2.0,Low,No,1,Low,2.568413683
Male,18,William Johnson,Utah,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Services,Father,100.0,80.0,100.0,100.0,0,0.0,High,No,0,High,3.610222044
Male,15,James Johnson,Oregon,Rural,LE3,A,Graduate,Graduate,Services,At_home,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.118603721
Male,16,Mason Williams,Oregon,Rural,GT3,A,College,College,Health,Health,Other,40.0,50.0,40.0,50.0,1,1.0,Low,Yes,3,Low,2.568653731
Female,15,Harper Brown,Nevada,Urban,GT3,A,Graduate,Graduate,At_home,Other,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.120524105
Female,15,Ava Jones,Arizona,Urban,GT3,A,College,College,At_home,Services,Other,40.0,40.0,40.0,60.0,1,2.0,Low,No,1,Low,2.568893779
Male,15,Noah Brown,Utah,Urban,GT3,T,College,College,Services,Teacher,Father,50.0,40.0,50.0,50.0,2,2.0,Low,No,1,Low,2.569133827
Female,15,Sophia Jones,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Health,At_home,Mother,80.0,80.0,90.0,90.0,0,0.0,High,Yes,0,High,
Female,18,Charlotte Brown,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Teacher,Other,80.0,100.0,,100.0,0,0.0,High,Yes,0,High,3.442188438
Male,15,James Smith,Arizona,Rural,GT3,A,College,College,Other,Health,Mother,40.0,40.0,,60.0,1,1.0,Low,Yes,2,Low,2.569373875
Male,16,Elijah Smith,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Services,At_home,Other,70.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.442668534
Male,15,Noah Williams,Oregon,Urban,GT3,A,College,College,Health,Teacher,Other,40.0,50.0,50.0,50.0,1,1.0,Low,No,2,Low,2.569613923
Female,15,Emma Williams,Nevada,Rural,LE3,T,College,College,Other,At_home,Mother,50.0,50.0,40.0,50.0,2,2.0,Low,Yes,1,Low,2.569853971
Female,15,Emma Johnson,California,Rural,LE3,A,Graduate,Graduate,Services,Health,Mother,70.0,70.0,60.0,80.0,0,,Medium,No,0,Medium,3.134206841
Female,15,Emma Brown,Utah,Rural,LE3,A,Graduate,Graduate,Teacher,Teacher,Father,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.134446889
Female,16,Amelia Brown,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,Teacher,Services,Other,70.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,
Male,16,Logan Brown,California,Urban,GT3,A,PostGraduate,PostGraduate,Health,Other,Father,90.0,100.0,90.0,90.0,17,18.0,High,No,0,High,
Male,15,Oliver Jones,Arizona,Urban,LE3,T,College,College,Health,Teacher,Other,50.0,50.0,40.0,60.0,1,2.0,Low,No,2,Low,2.570334067
Male,15,Liam Jones,Utah,Rural,LE3,T,College,College,Teacher,At_home,Father,40.0,50.0,50.0,50.0,1,2.0,Low,Yes,3,Low,2.572974595
Female,16,Amelia Jones,Arizona,Urban,GT3,T,College,College,Teacher,Teacher,Mother,40.0,40.0,40.0,60.0,2,2.0,Low,Yes,3,Low,2.570574115
Male,19,Logan Williams,Oregon,Urban,LE3,T,Graduate,Graduate,Services,At_home,Mother,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,15,Lucas Smith,California,Urban,GT3,A,PostGraduate,PostGraduate,Health,Health,Father,100.0,100.0,90.0,90.0,0,0.0,High,Yes,0,High,3.461632326
Female,15,Sophia Williams,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Other,Other,Mother,,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.610942188
Male,15,Lucas Williams,Nevada,Rural,GT3,T,College,College,Teacher,At_home,Father,,50.0,40.0,50.0,1,2.0,Low,No,2,Low,2.570814163
Female,16,Olivia Johnson,Utah,Rural,GT3,A,Graduate,Graduate,Other,Teacher,Other,60.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.129405881
Female,17,Harper Jones,Nevada,Urban,GT3,T,Graduate,Graduate,Health,Health,Other,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.102280456
Male,16,Liam Williams,Oregon,Rural,GT3,A,College,College,Health,Services,Mother,50.0,40.0,50.0,60.0,2,2.0,Low,Yes,2,Low,2.571054211
Male,15,Benjamin Williams,Nevada,Rural,GT3,A,Graduate,Graduate,At_home,Teacher,Mother,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.102760552
Female,16,Emma Johnson,Oregon,Urban,GT3,T,Graduate,Graduate,Teacher,Other,Mother,,60.0,60.0,70.0,0,12.0,Medium,No,0,Medium,3.103240648
Male,18,Logan Jones,Arizona,Rural,LE3,A,PostGraduate,PostGraduate,Health,Health,Other,90.0,100.0,90.0,100.0,0,0.0,High,No,0,High,3.611182236
Male,16,Oliver Johnson,Utah,Rural,LE3,T,College,College,Health,Teacher,Father,,50.0,50.0,50.0,1,1.0,Low,Yes,3,Low,2.571294259
Female,15,Harper Brown,Oregon,Rural,LE3,T,College,College,Teacher,At_home,Mother,40.0,50.0,40.0,50.0,1,,Low,Yes,2,Low,2.571534307
Male,18,James Williams,California,Urban,LE3,A,Graduate,Graduate,At_home,At_home,Father,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.105641128
Female,15,Evelyn Brown,Arizona,Rural,GT3,A,College,College,At_home,At_home,Mother,40.0,40.0,40.0,50.0,1,1.0,Low,No,3,Low,2.571774355
Female,16,Emma Williams,Nevada,Urban,LE3,T,College,College,At_home,Teacher,Mother,40.0,50.0,40.0,60.0,2,1.0,Low,No,1,Low,2.572014403
Female,16,Emma Johnson,Nevada,Urban,LE3,T,College,College,At_home,Other,Mother,,50.0,40.0,50.0,1,1.0,Low,Yes,3,Low,2.572254451
Female,16,Emma Johnson,Arizona,Urban,GT3,A,Graduate,Graduate,Services,At_home,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.100840168
Male,16,Oliver Johnson,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Teacher,Father,90.0,90.0,100.0,90.0,0,0.0,High,No,0,High,3.6939988
Male,15,Liam Brown,Oregon,Urban,LE3,A,College,College,Teacher,Teacher,Father,40.0,50.0,50.0,50.0,1,2.0,Low,Yes,1,Low,2.572494499
Male,15,Logan Johnson,California,Urban,LE3,A,College,College,Teacher,Other,Other,,40.0,40.0,50.0,2,1.0,Low,No,2,Low,2.572734547
Female,15,Olivia Brown,Oregon,Rural,LE3,T,Graduate,Graduate,At_home,Health,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.113322665
Male,15,Noah Williams,California,Rural,GT3,A,PostGraduate,PostGraduate,At_home,Health,Other,70.0,100.0,90.0,90.0,0,0.0,High,No,0,High,3.465713143
Female,15,Evelyn Brown,Nevada,Urban,LE3,A,College,College,Health,Teacher,Father,50.0,50.0,40.0,60.0,2,1.0,Low,Yes,2,Low,
Female,17,Harper Johnson,Arizona,Urban,LE3,T,Graduate,Graduate,Services,Health,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.113562713
Male,16,Noah Johnson,Utah,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,Services,Mother,100.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,3.69159832
Male,15,William Jones,Arizona,Rural,LE3,T,College,College,Services,Other,Father,50.0,50.0,40.0,60.0,2,1.0,Low,Yes,1,Low,2.567213443
Female,15,Evelyn Smith,Oregon,Rural,GT3,T,Graduate,Graduate,Teacher,Teacher,Mother,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.114762953
Female,15,Emma Jones,Oregon,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Health,Mother,90.0,,90.0,100.0,0,0.0,High,No,0,High,3.46235247
Female,17,Amelia Jones,Utah,Urban,LE3,A,Graduate,Graduate,At_home,Health,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.111162232
Female,15,Ava Jones,Oregon,Rural,GT3,T,Graduate,Graduate,Teacher,Other,Mother,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.107561512
Male,16,Noah Johnson,Arizona,Urban,GT3,T,Graduate,Graduate,Other,At_home,Father,,60.0,,70.0,0,,Medium,Yes,0,Medium,3.108281656
Male,18,Liam Johnson,Oregon,Urban,GT3,A,Graduate,Graduate,At_home,Health,Other,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.135647129
Male,16,Liam Johnson,California,Urban,GT3,T,PostGraduate,PostGraduate,Health,Other,Father,80.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.473154631
Female,15,Evelyn Brown,Arizona,Urban,LE3,T,College,College,At_home,At_home,Father,,50.0,50.0,60.0,0,2.0,Low,No,3,Low,2.566973395
Female,15,Isabella Williams,Nevada,Rural,GT3,T,Graduate,Graduate,Health,Teacher,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,3.161812362
Male,15,Mason Smith,Oregon,Urban,LE3,T,College,College,Services,At_home,Mother,40.0,50.0,40.0,50.0,1,2.0,Low,No,3,Low,2.566733347
Male,15,Liam Johnson,California,Urban,LE3,T,College,College,At_home,Health,Mother,40.0,50.0,50.0,60.0,2,1.0,Low,No,2,Low,2.561692338
Male,15,Oliver Jones,Utah,Urban,LE3,T,College,College,At_home,Teacher,Mother,50.0,40.0,50.0,50.0,0,1.0,Low,Yes,3,Low,2.561932386
Female,15,Amelia Williams,California,Urban,LE3,T,College,College,Services,Teacher,Mother,50.0,50.0,50.0,60.0,1,1.0,Low,No,3,Low,2.562172434
Female,15,Emma Johnson,Utah,Rural,LE3,A,College,College,Health,At_home,Mother,50.0,40.0,50.0,60.0,2,1.0,Low,No,3,Low,2.562412482
Female,16,Mia Jones,California,Urban,LE3,T,College,College,Other,Teacher,Mother,40.0,50.0,40.0,50.0,2,2.0,Low,Yes,2,Low,2.562652531
Male,17,Benjamin Johnson,Utah,Urban,LE3,A,College,College,Health,At_home,Mother,40.0,50.0,50.0,60.0,2,1.0,Low,Yes,3,Low,2.562892579
Male,17,James Jones,California,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,At_home,Mother,80.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.469553911
Male,15,Oliver Williams,Oregon,Urban,LE3,A,Graduate,Graduate,Teacher,At_home,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.156531306
Male,17,Mason Jones,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Other,Mother,90.0,90.0,,100.0,0,0.0,High,No,0,High,3.468593719
Male,18,Noah Jones,Oregon,Urban,GT3,A,Graduate,Graduate,Services,Health,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Lucas Williams,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Health,Teacher,Father,70.0,90.0,80.0,100.0,0,,High,Yes,0,High,3.480836167
Female,15,Emma Brown,Nevada,Rural,GT3,A,College,College,At_home,Services,Other,40.0,40.0,40.0,50.0,1,2.0,Low,No,2,Low,
Male,15,Benjamin Jones,Arizona,Rural,LE3,A,Graduate,Graduate,Teacher,Health,Other,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.159891978
Male,15,Noah Jones,Nevada,Rural,LE3,T,College,College,Health,Services,Father,50.0,40.0,40.0,50.0,2,1.0,Low,Yes,2,Low,2.563372675
Female,18,Sophia Jones,Arizona,Urban,LE3,T,College,College,At_home,At_home,Other,50.0,40.0,40.0,50.0,2,,Low,No,3,Low,2.563612723
Female,15,Isabella Williams,Nevada,Urban,LE3,T,College,College,Health,Teacher,Mother,40.0,50.0,50.0,60.0,2,2.0,Low,No,1,Low,2.563852771
Female,17,Sophia Johnson,Oregon,Rural,LE3,T,Graduate,Graduate,Services,Health,Mother,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.159411882
Female,15,Charlotte Johnson,Arizona,Rural,GT3,A,College,College,Teacher,Services,Mother,50.0,50.0,50.0,60.0,2,1.0,Low,No,2,Low,2.564092819
Female,15,Harper Johnson,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,Other,Services,Other,70.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.4105021
Female,15,Harper Jones,Arizona,Urban,LE3,T,College,College,Teacher,Services,Father,40.0,40.0,40.0,50.0,1,1.0,Low,No,2,Low,2.564332867
Male,16,William Jones,Arizona,Urban,LE3,T,College,College,Teacher,Health,Mother,50.0,50.0,40.0,60.0,1,20.0,Low,No,1,Low,
Male,15,Lucas Jones,California,Urban,GT3,T,Graduate,Graduate,Services,Other,Father,,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.173574715
Male,15,Liam Jones,Oregon,Urban,GT3,A,College,College,At_home,At_home,Father,40.0,50.0,40.0,60.0,1,15.0,Low,No,1,Low,2.564812963
Male,15,Benjamin Brown,Utah,Urban,GT3,T,Graduate,Graduate,Teacher,Teacher,Mother,70.0,60.0,60.0,80.0,11,0.0,Medium,Yes,0,Medium,3.174534907
Female,15,Olivia Brown,Oregon,Urban,LE3,T,Graduate,Graduate,At_home,Services,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,
Female,15,Charlotte Johnson,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,At_home,Health,Father,80.0,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.629665933
Male,17,Liam Smith,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Services,Services,Mother,100.0,100.0,100.0,90.0,0,0.0,High,No,0,High,3.404260852
Female,16,Isabella Brown,California,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Health,Father,100.0,,80.0,90.0,0,0.0,High,No,0,High,3.405461092
Female,15,Emma Johnson,Utah,Rural,GT3,A,College,College,Services,Other,Other,40.0,40.0,50.0,60.0,1,,Low,Yes,3,Low,2.565053011
Male,15,Lucas Brown,California,Urban,GT3,T,College,College,Services,Services,Mother,50.0,50.0,50.0,60.0,2,2.0,Low,Yes,2,Low,2.565293059
Male,16,Oliver Brown,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Other,Services,Mother,90.0,,80.0,90.0,0,0.0,High,Yes,0,High,3.430186037
Male,17,Oliver Brown,California,Urban,GT3,T,College,College,Services,Teacher,Mother,40.0,40.0,50.0,50.0,2,2.0,Low,No,2,Low,2.565533107
Male,15,Oliver Smith,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Other,Health,Mother,70.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.64094819
Male,17,Oliver Johnson,Oregon,Urban,GT3,A,College,College,At_home,Health,Mother,50.0,50.0,50.0,50.0,2,2.0,Low,No,2,Low,
Male,15,Benjamin Brown,Arizona,Rural,LE3,A,College,College,At_home,Other,Mother,40.0,,,50.0,2,1.0,Low,Yes,3,Low,2.566013203
Male,15,James Jones,California,Urban,GT3,A,College,College,Health,Services,Mother,40.0,40.0,40.0,60.0,1,14.0,Low,No,3,Low,2.566253251
Male,15,William Smith,Oregon,Rural,GT3,A,College,College,Health,Teacher,Other,50.0,50.0,50.0,60.0,1,2.0,Low,No,1,Low,2.566493299
Female,17,Amelia Smith,California,Rural,GT3,T,Graduate,Graduate,At_home,At_home,Father,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.142608522
Male,15,Oliver Brown,Oregon,Urban,LE3,A,Graduate,Graduate,Teacher,Teacher,Other,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.14284857
Female,15,Charlotte Johnson,Arizona,Rural,GT3,A,Graduate,Graduate,Health,Teacher,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.671874375
Male,15,James Jones,Arizona,Rural,LE3,T,Graduate,Graduate,Services,Teacher,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.696839368
Female,18,Charlotte Jones,Nevada,Urban,LE3,T,Graduate,Graduate,Health,Teacher,Other,60.0,60.0,60.0,,0,0.0,Medium,Yes,0,Medium,3.13804761
Male,15,Elijah Jones,Nevada,Urban,GT3,A,Graduate,Graduate,At_home,Services,Mother,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.137807562
Male,15,Mason Brown,Oregon,Urban,LE3,T,Graduate,Graduate,Teacher,Teacher,Father,60.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.139007802
Male,17,Oliver Johnson,California,Urban,LE3,T,Graduate,Graduate,At_home,Health,Other,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.868953791
Male,17,Noah Williams,Oregon,Urban,LE3,T,Graduate,Graduate,Teacher,Health,Other,,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.697079416
Male,15,Oliver Smith,Oregon,Urban,LE3,A,Graduate,Graduate,Health,Teacher,Father,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.826225245
Female,16,Olivia Jones,Nevada,Rural,GT3,A,Graduate,Graduate,Services,Health,Father,60.0,,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.15245049
Male,15,Oliver Smith,Utah,Rural,LE3,A,Graduate,Graduate,Services,Services,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.826465293
Male,15,Mason Brown,Oregon,Urban,GT3,T,Graduate,Graduate,At_home,At_home,Other,,,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,18,Logan Smith,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Teacher,Other,,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.699759952
Female,15,Emma Brown,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Health,Health,Father,70.0,80.0,100.0,,0,0.0,High,Yes,0,High,3.668073615
Female,15,Amelia Williams,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Health,Mother,70.0,,90.0,100.0,0,0.0,High,No,0,High,3.417463493
Female,15,Sophia Smith,Nevada,Rural,LE3,T,Graduate,Graduate,Teacher,Services,Other,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,3.146209242
Female,17,Charlotte Smith,Nevada,Rural,LE3,T,Graduate,Graduate,Teacher,Services,Father,60.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,
Female,16,Amelia Williams,Nevada,Urban,LE3,A,Graduate,Graduate,Health,At_home,Other,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.827185437
Female,17,Evelyn Jones,Arizona,Rural,LE3,A,Graduate,Graduate,Teacher,Other,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.827425485
Male,18,Noah Williams,California,Rural,LE3,A,Graduate,Graduate,Services,Other,Other,60.0,,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.827665533
Male,15,Logan Williams,Utah,Urban,LE3,A,Graduate,Graduate,At_home,Other,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.827905581
Male,19,Lucas Jones,Nevada,Urban,GT3,T,Graduate,Graduate,Other,At_home,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.828145629
Female,15,Olivia Smith,Utah,Rural,GT3,A,Graduate,Graduate,Teacher,Teacher,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.828385677
Male,16,Noah Smith,Arizona,Urban,LE3,T,Graduate,Graduate,Services,Other,Father,60.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,2.828865773
Male,18,Noah Williams,Oregon,Urban,LE3,T,Graduate,Graduate,Services,Other,Father,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.831506301
Female,16,Emma Jones,Arizona,Urban,LE3,A,Graduate,Graduate,At_home,Health,Father,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.829105821
Male,17,James Johnson,Utah,Rural,GT3,T,Graduate,Graduate,At_home,Health,Father,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.105881176
Male,15,Benjamin Williams,Nevada,Rural,GT3,A,Graduate,Graduate,Other,Teacher,Father,60.0,70.0,,80.0,0,0.0,Medium,No,0,Medium,2.829345869
Male,16,Oliver Jones,Arizona,Rural,GT3,A,Graduate,Graduate,Other,Services,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.829585917
Female,18,Sophia Johnson,Arizona,Rural,LE3,A,Graduate,Graduate,Other,At_home,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.829825965
Female,16,Isabella Jones,California,Urban,LE3,T,Graduate,Graduate,Health,Other,Father,70.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Benjamin Williams,California,Urban,GT3,A,Graduate,Graduate,Health,At_home,Other,60.0,60.0,70.0,70.0,0,,Medium,Yes,0,Medium,3.117883577
Male,16,James Jones,Utah,Rural,LE3,A,Graduate,Graduate,Services,Health,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.830066013
Female,15,Sophia Jones,Arizona,Rural,LE3,T,Graduate,Graduate,At_home,At_home,Mother,,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.830306061
Female,15,Isabella Jones,California,Urban,GT3,A,Graduate,Graduate,Teacher,Health,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.127725545
Female,18,Mia Smith,Utah,Rural,LE3,A,Graduate,Graduate,At_home,At_home,Other,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.830546109
Female,16,Emma Jones,Nevada,Rural,GT3,T,Graduate,Graduate,Health,Health,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.830786157
Male,17,James Williams,Utah,Rural,GT3,A,Graduate,Graduate,Services,At_home,Father,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.831026205
Female,16,Sophia Johnson,Arizona,Rural,LE3,T,Graduate,Graduate,Teacher,Other,Mother,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.831266253
Male,17,Benjamin Jones,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,Other,Other,Mother,100.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.435467093
Female,15,Evelyn Smith,Arizona,Rural,LE3,T,PostGraduate,PostGraduate,Other,Teacher,Mother,90.0,90.0,80.0,100.0,0,0.0,High,Yes,0,High,3.430906181
Male,16,Noah Smith,California,Rural,GT3,T,Graduate,Graduate,Health,At_home,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.825985197
Female,18,Sophia Jones,Nevada,Urban,LE3,T,Graduate,Graduate,Services,Services,Father,,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.825745149
Female,15,Isabella Brown,Utah,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Teacher,Other,90.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.430426085
Female,19,Evelyn Jones,Oregon,Urban,LE3,T,Graduate,Graduate,Health,At_home,Father,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.825505101
Male,15,Oliver Williams,Nevada,Rural,LE3,T,Graduate,Graduate,At_home,Services,Mother,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Noah Johnson,Arizona,Urban,GT3,T,Graduate,Graduate,Teacher,Other,Other,60.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.112362472
Male,17,Lucas Smith,Oregon,Urban,GT3,A,Graduate,Graduate,At_home,Other,Father,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.112842569
Male,16,Logan Johnson,Utah,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Other,Father,80.0,100.0,100.0,90.0,20,0.0,High,Yes,0,High,3.410742148
Female,15,Charlotte Williams,Oregon,Urban,LE3,A,Graduate,Graduate,Services,Services,Mother,60.0,70.0,,70.0,0,0.0,Medium,Yes,0,Medium,2.825265053
Female,16,Evelyn Williams,Nevada,Rural,LE3,T,PostGraduate,PostGraduate,Health,Health,Other,80.0,80.0,90.0,90.0,0,20.0,High,Yes,0,High,3.408821764
Female,16,Amelia Smith,Utah,Urban,GT3,T,Graduate,Graduate,At_home,At_home,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.820224045
Male,15,Elijah Brown,Nevada,Urban,GT3,T,Graduate,Graduate,Services,Teacher,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.16205241
Female,15,Ava Johnson,Arizona,Urban,LE3,A,Graduate,Graduate,Services,Teacher,Other,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.820464093
Female,15,Charlotte Williams,Nevada,Urban,GT3,A,Graduate,Graduate,At_home,Other,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.820704141
